id_filme,person_id,character,role
1116280,tm469193,Cheikh,ACTOR
1298185,tm469193,Coumba,ACTOR
314632,tm469193,Moustapha,ACTOR
1298187,tm469193,Mr. Ndiaye,ACTOR
1298177,tm469193,Ada's mother,ACTOR
1298181,tm469193,Ada's father,ACTOR
116796,tm469193,,DIRECTOR
60403,ts223404,Moon Gang-tae,ACTOR
111618,ts223404,Ko Moon-young,ACTOR
845206,ts223404,Nam Joo-ri,ACTOR
101450,ts223404,Moon Sang-tae,ACTOR
130671,ts223404,Yoo Seung Jae,ACTOR
101840,ts223404,Oh Ji Wang,ACTOR
59652,ts223404,Park Haeng Ja,ACTOR
129153,ts223404,Kang Soon Deok,ACTOR
329315,ts223404,Jo Sae Joo,ACTOR
1101485,ts223404,Joo Jeong Tae,ACTOR
1548828,ts223404,Lee Sang-In,ACTOR
144317,ts223404,Go Dae Hwan,ACTOR
2005196,ts223404,[Publishing co. staff] / (сотрудник издательства),ACTOR
1929143,ts223404,Oh Cha Yong,ACTOR
2216654,ts223404,Lee Ah-reum,ACTOR
1984685,ts223404,Seon Byul,ACTOR
1496035,ts223404,,DIRECTOR
96433,ts89075,Sung Deok-Mi,ACTOR
103542,ts89075,Ryan Gold,ACTOR
239635,ts89075,Nam Eun-Gi,ACTOR
130671,ts89075,Lee Sun-Joo,ACTOR
971998,ts89075,Cha Shi-An,ACTOR
91524,ts89075,Kong Eun-Young,ACTOR
255525,ts89075,Eom So-Hye,ACTOR
722185,ts89075,Sung Geun-Ho,ACTOR
645848,ts89075,Choi Da-In,ACTOR
129153,ts89075,Ko Young-Sook,ACTOR
44206,ts89075,Nam Se-Yeon,ACTOR
300679,ts89075,Kang Seung-Min,ACTOR
130869,ts89075,Cindy,ACTOR
1079260,ts89075,Kim Yoo-Sub,ACTOR
1084799,ts89075,,ACTOR
1528067,ts89075,Yoo Kyung-A,ACTOR
722189,ts89075,,DIRECTOR
1681687,ts268799,Falke,ACTOR
125993,ts268799,Isobel,ACTOR
41014,ts268799,Astrid,ACTOR
38887,ts268799,Dennis,ACTOR
129492,ts268799,Ida,ACTOR
74106,ts268799,Lene,ACTOR
755672,ts268799,"Astrid, 9 years",ACTOR
60823,ts268799,Amelia,ACTOR
126694,ts268799,Jakob,ACTOR
118055,ts268799,Henrik,ACTOR
107679,ts268799,Torben,ACTOR
112922,ts268799,Mathias,ACTOR
58251,ts268799,Doris,ACTOR
1683597,ts268799,David,ACTOR
393428,ts237499,Paweł Kopiński,ACTOR
1490740,ts237499,Young Pawel,ACTOR
7720,ts237499,Laura Goldsztajn,ACTOR
1339716,ts237499,Young Laura,ACTOR
1490739,ts237499,Artur Perkowski,ACTOR
11857,ts237499,Dawid Goldsztajn,ACTOR
299594,ts237499,Natalia Kopinska,ACTOR
188917,ts237499,Wladyslaw Kopinski,ACTOR
1440467,ts237499,Kamila Kopinska,ACTOR
723224,ts237499,Wojtek Malczak,ACTOR
1510938,ts237499,Iza Mostowicz,ACTOR
427549,ts237499,Joanna Kopińska,ACTOR
1602248,tm420455,,DIRECTOR
4098,ts236747,Himself,ACTOR
6221,ts236747,Himself,ACTOR
159658,ts236747,,DIRECTOR
10429,tm925584,Wendy,ACTOR
8663,tm925584,Paul,ACTOR
16807,tm925584,Sheriff Baker,ACTOR
878192,tm925584,Tom,ACTOR
1182,tm925584,Deputy Rakes,ACTOR
980636,tm925584,Justin,ACTOR
130191,tm925584,Miranda,ACTOR
866702,tm925584,Eric,ACTOR
256507,tm925584,Marianne,ACTOR
612582,tm925584,Janet,ACTOR
239833,tm925584,Stanley,ACTOR
246984,tm925584,Jeffrey,ACTOR
77498,tm925584,Taylor,ACTOR
77497,tm925584,Taylor,ACTOR
1310146,tm925584,Officer Bryant,ACTOR
56595,tm925584,Dr. Bradley,ACTOR
1540448,tm925584,Cindy,ACTOR
433791,tm925584,Creep,ACTOR
869910,tm925584,Rough Looking Man,ACTOR
1565415,tm925584,Search Party Officer,ACTOR
1182,tm925584,,DIRECTOR
885483,tm914535,Chris,ACTOR
2811,tm914535,Jorge,ACTOR
56704,tm914535,Sam,ACTOR
4999,tm914535,Leslie,ACTOR
88824,tm914535,Grace,ACTOR
34730,tm914535,Eric,ACTOR
1890,tm914535,Jose Bolivar,ACTOR
755374,tm914535,Colin,ACTOR
688947,tm914535,Surfer Dude,ACTOR
2913,tm914535,John,ACTOR
812348,tm914535,Sorority Girl,ACTOR
18002,tm914535,Dr. Dean,ACTOR
597372,tm914535,Yoga Instructor,ACTOR
673007,tm914535,Nerd Girl,ACTOR
1080878,tm914535,Nurse,ACTOR
1632951,tm914535,Chris Jr.,ACTOR
5007,tm914535,,DIRECTOR
32765,ts90019,Tiff,ACTOR
597577,ts90019,Pete,ACTOR
910890,ts90019,Doug,ACTOR
3276,tm423140,Cain Burgess,ACTOR
19279,tm423140,Lincoln Burgess,ACTOR
1954,tm423140,Tune,ACTOR
4869,tm423140,Hyde,ACTOR
22522,tm423140,Bez,ACTOR
21574,tm423140,Mo,ACTOR
177620,tm423140,Vern,ACTOR
19329,tm423140,Detective O'Hara,ACTOR
40413,tm423140,Stokes,ACTOR
604082,tm423140,Evans,ACTOR
83110,tm423140,Rook,ACTOR
77207,tm423140,Cliff,ACTOR
386108,tm423140,Mrs. Burgess,ACTOR
356188,tm423140,Rick,ACTOR
594965,tm423140,Stretch,ACTOR
77237,tm423140,Lump,ACTOR
617555,tm423140,Mabel Lidell,ACTOR
41887,tm423140,Treacle,ACTOR
167387,tm423140,Twang,ACTOR
364977,tm423140,Newbold,ACTOR
810863,tm423140,Randall,ACTOR
4585,tm423140,Yeates,ACTOR
1437001,tm423140,Shanker,ACTOR
31687,tm423140,,DIRECTOR
58199,tm348403,Shaun / Timmy (voice),ACTOR
58200,tm348403,The Farmer / Bitzer (voice),ACTOR
812391,tm348403,Lu-La/ Me-Ma (voice),ACTOR
590684,tm348403,Agent Red/ Timmy's Mum (voice),ACTOR
298709,tm348403,Mugg-1n5 (voice),ACTOR
937,tm348403,Nuts (voice),ACTOR
58206,tm348403,Shirley/ Vb-00 (voice),ACTOR
24001,tm348403,Hazel (voice),ACTOR
58204,tm348403,Twins (voice),ACTOR
529855,tm348403,Farmer John (voice),ACTOR
175827,tm348403,Pizza Boy (voice),ACTOR
40991,tm348403,Self,ACTOR
79978,tm348403,Additional Voices (voice),ACTOR
76606,tm348403,Additional Voices (voice),ACTOR
4288,tm348403,Pizza Boy (voice),ACTOR
1155537,tm348403,,DIRECTOR
2343215,tm348403,,DIRECTOR
1046033,ts87364,Self (archive footage),ACTOR
1037929,ts87364,Self,ACTOR
1037928,ts87364,Self,ACTOR
53707,ts87364,,DIRECTOR
1787650,tm878842,Self,ACTOR
43603,tm878842,Self,ACTOR
1933449,tm878842,Self,ACTOR
1934037,tm878842,Self,ACTOR
1933908,tm878842,Self,ACTOR
1934123,tm878842,Self,ACTOR
1933854,tm878842,Self,ACTOR
384925,tm878842,,DIRECTOR
49548,tm453099,Self,ACTOR
56288,tm453099,The Oracle of Delphi,ACTOR
56949,tm453099,The Punk Poet,ACTOR
488157,tm453099,The Filmmaker,ACTOR
1136736,tm453099,The Queen of Swords,ACTOR
140848,tm453099,The Balladeer,ACTOR
346508,tm453099,The Minstrel,ACTOR
117817,tm453099,The Rolling Stone Reporter,ACTOR
1136739,tm453099,The Promoter,ACTOR
443157,tm453099,The Sailor,ACTOR
4400,tm453099,The Writer,ACTOR
34429,tm453099,The Innocent,ACTOR
10440,tm453099,The Beauty Queen,ACTOR
34422,tm453099,The Shitkicker,ACTOR
394574,tm453099,The Word Worker,ACTOR
82353,tm453099,The Ingenue,ACTOR
49549,tm453099,The Artist,ACTOR
2084791,tm453099,The Medicine Man,ACTOR
2084904,tm453099,The Chief,ACTOR
2084895,tm453099,The Cowboy Indian,ACTOR
1052,tm453099,The Politician,ACTOR
315422,tm453099,The Boxer,ACTOR
1207598,tm453099,Self,ACTOR
2099826,tm453099,Self,ACTOR
278807,tm453099,Self,ACTOR
2099786,tm453099,Self,ACTOR
96451,tm453099,Self,ACTOR
443557,tm453099,Self,ACTOR
305537,tm453099,Self,ACTOR
2099804,tm453099,Self,ACTOR
2099790,tm453099,Self,ACTOR
2099650,tm453099,Self,ACTOR
62787,tm453099,Self,ACTOR
2099627,tm453099,Self,ACTOR
2099795,tm453099,Self,ACTOR
32766,tm453099,Self,ACTOR
514695,tm453099,Self,ACTOR
2099674,tm453099,Self,ACTOR
2099808,tm453099,Self,ACTOR
2099759,tm453099,Self,ACTOR
144462,tm453099,Self,ACTOR
61056,tm453099,Self,ACTOR
2099745,tm453099,Self,ACTOR
2099645,tm453099,Self,ACTOR
2099762,tm453099,Self,ACTOR
2099761,tm453099,Self,ACTOR
3308,tm453099,,DIRECTOR
1189951,tm446176,"Self - Vice President, Fuyao",ACTOR
1189947,tm446176,"Self - U.S. Senator, Ohio",ACTOR
1189934,tm446176,"Self - Vice President, Fuyao Glass America",ACTOR
1189932,tm446176,"Self - President, Fuyao Glass America",ACTOR
1189931,tm446176,Self - Furnace Supervisor,ACTOR
1189930,tm446176,Self - Lamination Specialist,ACTOR
1189929,tm446176,Self - Furance Engineer,ACTOR
1189928,tm446176,Self - Forklift Operator,ACTOR
1189936,tm446176,"Self - President, Fuyao Glass America",ACTOR
1189927,tm446176,Self - Glass Inspector,ACTOR
1189926,tm446176,Self - Fuyao Attorney,ACTOR
375280,tm446176,,DIRECTOR
375281,tm446176,,DIRECTOR
2278010,ts250912,Self. Former. Cornell Law school 1973-1980,ACTOR
2277996,ts250912,Self. Associate. Gambino Family.,ACTOR
2278374,ts250912,Self. Captain. Colombo Family (gasoline scheme),ACTOR
2278288,ts250912,Self. Special Agent. FBI,ACTOR
2277965,ts250912,Self. Superviser. FBI,ACTOR
2278273,ts250912,Self. Supervisor.  Gambino Squad. FBI,ACTOR
2278050,ts250912,Self. Special Agent. FBI,ACTOR
2278538,ts250912,Self. Special Operations Squad. FBI,ACTOR
19076,ts250912,Self,ACTOR
348818,ts219162,Himself,ACTOR
1097000,ts219162,Herself,ACTOR
12507,tm316311,Olga,ACTOR
3880,tm316311,René,ACTOR
12389,tm316311,Viramontez,ACTOR
3037,tm316311,Ana Margarita,ACTOR
28090,tm316311,Roque,ACTOR
28469,tm316311,Basulto,ACTOR
1495161,tm316311,Cruz León,ACTOR
1495103,tm316311,Irma,ACTOR
23061,tm316311,Luis Posada Carriles,ACTOR
1098301,tm316311,PUND's Pilot,ACTOR
1495308,tm316311,Viramontez's Wife,ACTOR
1199212,tm316311,Roque's Cousin,ACTOR
1045495,tm316311,Panzón,ACTOR
1495318,tm316311,René's FBI Contact,ACTOR
190703,tm316311,CANF Activist #1,ACTOR
1495323,tm316311,Irma (6 Years Old),ACTOR
1495349,tm316311,Colonel Rabeiro,ACTOR
1495333,tm316311,Officer Estrada,ACTOR
1495335,tm316311,State Security Agent with Olga,ACTOR
1495338,tm316311,Immigration Agent with Olga,ACTOR
1495024,tm316311,René's Brother,ACTOR
1495366,tm316311,Tannery Manager,ACTOR
1495369,tm316311,Inglés Ahora Boss,ACTOR
346571,tm316311,Jorge Mas Canosa,ACTOR
1495345,tm316311,Castro's Envoy,ACTOR
1199211,tm316311,Bill Clinton's Advisor #2,ACTOR
1495364,tm316311,Bill Clinton's Envoy to Cuba,ACTOR
1199214,tm316311,Judge,ACTOR
3575,tm316311,Narrator (voice),ACTOR
1494742,tm316311,Raúl Labanino Salazar,ACTOR
905850,tm316311,Fernando González,ACTOR
1494950,tm316311,Antonio Guerrero,ACTOR
1494946,tm316311,Joseph Santos,ACTOR
1494932,tm316311,Amarylis Silveiro,ACTOR
315955,tm316311,Nilo Hernández,ACTOR
606690,tm316311,Linda Hernández,ACTOR
1494923,tm316311,Pilot Cessna #1,ACTOR
1494921,tm316311,Co-pilot Cessna #1,ACTOR
1494940,tm316311,Pilot Cessna #2,ACTOR
1494919,tm316311,Co-pilot Cessna #2,ACTOR
1494930,tm316311,Basulto's Co-pilot,ACTOR
1494929,tm316311,Anti-Castroist Commando #1,ACTOR
1494826,tm316311,Anti-Castroist Commando #2,ACTOR
1494964,tm316311,Anti-Castroist Commando #3,ACTOR
1494937,tm316311,Guantánamo Base US Officer #1,ACTOR
1199213,tm316311,Guantánamo Base US Officer #2,ACTOR
1494918,tm316311,FBI Agent - Stakeout #2,ACTOR
359924,tm316311,FBI Agent - Stakeout #3,ACTOR
852109,tm316311,US Coast Guard,ACTOR
1494917,tm316311,FBI Agent #1,ACTOR
1494915,tm316311,FBI Agent #2,ACTOR
1494916,tm316311,Cuban Airbase Controller,ACTOR
1494913,tm316311,Cuban Airbase Officer,ACTOR
1495099,tm316311,Havana Airport Controller,ACTOR
158208,tm316311,US Airbase Controller,ACTOR
1495011,tm316311,Havana Airport Customs Agent,ACTOR
1369737,tm316311,Cruz León's Taxi Driver,ACTOR
1494911,tm316311,Luis Posada Carriles' Interviewer #1,ACTOR
1494907,tm316311,Luis Posada Carriles' Interviewer #2,ACTOR
254857,tm316311,Luis Posada Carriles' Interviewer #3,ACTOR
1451242,tm316311,Roque's Interviewer,ACTOR
1494960,tm316311,René's Press Conference,ACTOR
1494904,tm316311,René's Press Conference,ACTOR
1494903,tm316311,Basulto's Press Conference,ACTOR
1494990,tm316311,Basulto's Press Conference,ACTOR
1494902,tm316311,Basulto's Press Conference,ACTOR
1199215,tm316311,Newscaster at Wedding,ACTOR
1494901,tm316311,Italian Victim,ACTOR
1494899,tm316311,Italian Tourist #1,ACTOR
1494898,tm316311,Italian Tourist #2,ACTOR
1494909,tm316311,Hotel Capri Concierge,ACTOR
1199300,tm316311,Nurse,ACTOR
1494910,tm316311,Lady on Plane,ACTOR
1494894,tm316311,Gladys,ACTOR
1495005,tm316311,Ivett (18 Months),ACTOR
1494882,tm316311,Baby Yvett,ACTOR
1495119,tm316311,Baby Yvett,ACTOR
34900,tm316311,Self (archive footage),ACTOR
1495013,tm316311,Self (archive footage),ACTOR
65315,tm316311,Self (archive footage),ACTOR
23216,tm316311,,DIRECTOR
4618,tm375883,Jesper (voice),ACTOR
1802,tm375883,Klaus (voice),ACTOR
21715,tm375883,Alva (voice),ACTOR
1117,tm375883,Mrs. Krum (voice),ACTOR
24486,tm375883,Mogens (voice),ACTOR
25817,tm375883,Mr. Ellingboe (voice),ACTOR
4909,tm375883,Pumpkin / Olaf (voice),ACTOR
317413,tm375883,Ellingboe Girl 3 (voice),ACTOR
1266023,tm375883,Margu (voice),ACTOR
1176253,tm375883,Ellingboe Girl (voice),ACTOR
1176250,tm375883,Small Ellingboe Boy (voice),ACTOR
871737,tm375883,Krum Boy (voice),ACTOR
813615,tm375883,Creepy girl 1 (voice),ACTOR
1322058,tm375883,Annelise (voice),ACTOR
1201473,tm375883,Ellingboe Girl 2 (voice),ACTOR
76222,tm375883,Ellingboe Boy / Krum Boy (voice),ACTOR
165567,tm375883,Ellingboe Councilwoman (voice),ACTOR
818369,tm375883,Ellingboe Boy 1 (voice),ACTOR
1176384,tm375883,Krum Boy / Creepy Boy 2 (voice),ACTOR
1172070,tm375883,Little Krum Girl (voice),ACTOR
879063,tm375883,Krum Boy / Jesper Son (voice),ACTOR
866055,tm375883,Ellingboe Boy (voice),ACTOR
1266025,tm375883,Ellinboe Boy 5 (voice),ACTOR
1007462,tm375883,Creepy Girl 2 (voice),ACTOR
1266026,tm375883,Creepy Boy 1 (voice),ACTOR
1278199,tm375883,Adult Saami (voice),ACTOR
252454,tm375883,Additional Kids Voices (voice),ACTOR
597575,tm375883,Additional Kids Voices (voice),ACTOR
4909,tm375883,,DIRECTOR
818420,ts268560,So Moon,ACTOR
54508,ts268560,Ga Mo-tak,ACTOR
705660,ts268560,Do Ha-na,ACTOR
926108,ts268560,Chu Mae-ok,ACTOR
88187,ts268560,Choi Jang-mul,ACTOR
524145,ts268560,Wigen,ACTOR
1287069,ts268560,Kim Gi-ran,ACTOR
1390674,ts268560,Ji Cheong-sin,ACTOR
161310,ts268560,Kim Jeong-yeong,ACTOR
1284167,ts268560,Shin Myeong-whi,ACTOR
1079260,ts268560,Shin Hyeok-woo,ACTOR
1808215,ts268560,Kim Woong-min,ACTOR
168956,ts268560,,DIRECTOR
1084274,ts306090,Makoto 'Edamame' Edamura (voice),ACTOR
30778,ts306090,Laurent Thierry (voice),ACTOR
165919,ts306090,Cynthia Moore (voice),ACTOR
603022,ts306090,Abigail 'Abbie' Jones (voice),ACTOR
920418,tm974366,Missy Moreno,ACTOR
1189488,tm974366,Noodles,ACTOR
612319,tm974366,Wheels,ACTOR
192139,tm974366,Ojo,ACTOR
1189493,tm974366,A Capella,ACTOR
1698825,tm974366,Slo-Mo,ACTOR
962083,tm974366,Facemaker,ACTOR
1189486,tm974366,Rewind,ACTOR
1065300,tm974366,Fast Forward,ACTOR
1189490,tm974366,Wild Card,ACTOR
687501,tm974366,Guppy,ACTOR
12022,tm974366,Ms. Granada,ACTOR
32436,tm974366,Marcus Moreno,ACTOR
12391,tm974366,Grandma Moreno,ACTOR
738,tm974366,Miracle Guy,ACTOR
13045,tm974366,Tech-No,ACTOR
705412,tm974366,Sharkboy,ACTOR
28082,tm974366,Lavagirl,ACTOR
2693,tm974366,Blinding Fast,ACTOR
394709,tm974366,Ms. Vox,ACTOR
12488,tm974366,President Neil Anami,ACTOR
1732110,tm974366,Newscaster #1,ACTOR
1865343,tm974366,Field Reporter,ACTOR
1865550,tm974366,Personnel #1,ACTOR
38506,tm974366,Personnel #2,ACTOR
797519,tm974366,Operations Tech #2,ACTOR
270858,tm974366,Woman In Black,ACTOR
1732043,tm974366,Late Arriving Kid,ACTOR
1732214,tm974366,New Kid,ACTOR
94005,tm974366,Mayor Doolittle,ACTOR
10687,tm974366,Crimson Legend,ACTOR
643518,tm974366,Red Lightning Fury,ACTOR
404796,tm974366,Invisi-Girl,ACTOR
128704,tm974366,Crushing Low,ACTOR
654800,tm974366,Head Guard / Laughing Alien Guard,ACTOR
139927,tm974366,Administrator,ACTOR
1235805,tm974366,Alien Admiral,ACTOR
43379,tm974366,Helicopter Pilot,ACTOR
1731629,tm974366,Big Bean,ACTOR
1732218,tm974366,Helpful Kid #1,ACTOR
1732219,tm974366,Helpful Kid #2,ACTOR
1554226,tm974366,Newscaster #2,ACTOR
5268,tm974366,,DIRECTOR
17239,tm443179,Violet Markey,ACTOR
7582,tm443179,Theodore Finch,ACTOR
75887,tm443179,Kate Finch,ACTOR
314105,tm443179,Sheryl Markey,ACTOR
103585,tm443179,Charlie Donahue,ACTOR
9530,tm443179,Amanda Monk,ACTOR
893434,tm443179,"Gabe ""Roamer"" Romero",ACTOR
108465,tm443179,Brenda Shank-Kravitz,ACTOR
2170,tm443179,Mr. Embry,ACTOR
8708,tm443179,James Markey,ACTOR
859208,tm443179,Hudson,ACTOR
1679359,tm443179,Suze,ACTOR
79231,tm443179,Demi,ACTOR
1679477,tm443179,Lindsay,ACTOR
980636,tm443179,Bradley,ACTOR
980627,tm443179,High School Student,ACTOR
1274029,tm443179,Teacher (uncredited),ACTOR
2140091,tm443179,,ACTOR
29735,tm443179,,DIRECTOR
1722105,tm498034,Self,ACTOR
18114,tm498034,Self - Narrator,ACTOR
1499,tm498034,Self,ACTOR
3697,tm498034,Self,ACTOR
22959,tm498034,Self,ACTOR
6193,tm498034,Self,ACTOR
9245,tm498034,Self,ACTOR
1084,tm498034,Self,ACTOR
65390,tm498034,Self,ACTOR
7763,tm498034,Self,ACTOR
910,tm498034,Self,ACTOR
18054,tm498034,Self,ACTOR
89697,tm498034,Self,ACTOR
6001,tm498034,Self,ACTOR
2425162,tm498034,Self,ACTOR
1874921,tm498034,Self,ACTOR
1171772,tm498034,Self,ACTOR
2425501,tm498034,Self,ACTOR
341992,tm498034,Self,ACTOR
667585,tm498034,,DIRECTOR
1158824,tm446609,"Self - Former Dir. of Business Development, Cambridge Analytica",ACTOR
1158820,tm446609,Self - Associate Professor Parsons School of Design,ACTOR
1170630,tm446609,Self - Founder @PersonalDataIO,ACTOR
1170504,tm446609,Self - Data Rights Solicitor,ACTOR
1158825,tm446609,Self - Former COO/CFO Cambridge Analytica/SCL,ACTOR
1158817,tm446609,Self - Investigative Journalist for The Guardian,ACTOR
1170481,tm446609,Self - Former Cambridge Analytica Employee and Whistleblower,ACTOR
1170493,tm446609,Self - Writer/Political Technologist,ACTOR
1170321,tm446609,"Self - International Affairs Correspondent, The Observer",ACTOR
1170322,tm446609,"Self - Legal Council, The Guardian",ACTOR
1170324,tm446609,"Self - Arts Editor, The Observer",ACTOR
1170412,tm446609,Self - Early Facebook Investor,ACTOR
871479,tm446609,"Self - CEO, Cambridge Analytica (archive footage)",ACTOR
194743,tm446609,Self - Former Chief Executive Trump Campaign (archive footage),ACTOR
165265,tm446609,Self (archive footage),ACTOR
43107,tm446609,Self (archive footage),ACTOR
240083,tm446609,Self (archive footage),ACTOR
50195,tm446609,Self (archive footage),ACTOR
175865,tm446609,Self (archive footage),ACTOR
2323816,tm446609,Actor,ACTOR
615165,tm446609,,DIRECTOR
117549,tm446609,,DIRECTOR
2894,ts105542,Daniel Garcia,ACTOR
34246,ts105542,Noa Hamilton,ACTOR
1178979,ts105542,Natalie Garcia,ACTOR
9557,ts105542,Mateo Garcia,ACTOR
7380,ts105542,Mari Garcia,ACTOR
26323,ts105542,Rafael Garcia,ACTOR
96404,ts105542,Lewis,ACTOR
90745,ts105542,Vanessa,ACTOR
25402,ts83107,Luther Swann,ACTOR
16254,ts83107,Michael Fayne,ACTOR
646208,ts83107,Kaylee Vo,ACTOR
54312,ts83107,Desmond Swann,ACTOR
23126,ts83107,Danika Dubov,ACTOR
80670,ts251782,Self - Narrator,ACTOR
260741,tm810547,Park Tae-goo,ACTOR
912220,tm810547,Kim Jae-yeon,ACTOR
61568,tm810547,Ma Sang-gil,ACTOR
72777,tm810547,Kuto,ACTOR
743974,tm810547,Yang Do-soo,ACTOR
1078210,tm810547,Busan,ACTOR
276418,tm810547,Jin-sung,ACTOR
939447,tm810547,Mr. Hwang,ACTOR
1951081,tm810547,Ji-eun,ACTOR
59652,tm810547,Jae-kyoung,ACTOR
134032,tm810547,Mr. Park,ACTOR
101662,tm810547,Mr. Doh,ACTOR
399049,tm810547,,ACTOR
2042709,tm810547,Gang,ACTOR
2383197,tm810547,Busan 3,ACTOR
21288,tm810547,,DIRECTOR
1539900,tm919864,Sharad Nerulkar,ACTOR
1539910,tm919864,Pandit Vinayak Pradhan,ACTOR
372528,tm919864,Vidushi Sindhubai Jadhav (Maai),ACTOR
1813838,tm919864,Sneha,ACTOR
342011,tm919864,Father,ACTOR
1813995,tm919864,,ACTOR
1813978,tm919864,Grandmother,ACTOR
1813800,tm919864,Kishore,ACTOR
1814057,tm919864,Shaswati Bose,ACTOR
1814067,tm919864,Rajan Joshi,ACTOR
254359,tm919864,,DIRECTOR
1091068,ts88721,Ryan Hayes,ACTOR
717840,ts88721,Kim Laghari,ACTOR
10359,ts88721,Karen Hayes,ACTOR
126993,ts236091,Jang Ha Ri,ACTOR
744092,ts236091,Han Lee Sang,ACTOR
338281,ts236091,Yoon Jae Young,ACTOR
1134975,ts236091,Choi Kang Eu Tteum,ACTOR
45838,ts236091,President Jo,ACTOR
317228,ts236091,Lee Ok Ran,ACTOR
732907,ts236091,Shin Jung Hwa,ACTOR
158723,ts236091,Choi Hyo Joo,ACTOR
972181,ts236091,Department Head Lee,ACTOR
12235,ts236091,Nam Soo Chul,ACTOR
126994,ts236091,Kim Eun Young,ACTOR
104061,ts236091,Seo Jung Won,ACTOR
181812,ts236091,Park Yeon Ho,ACTOR
386,ts236091,Jung In Ah,ACTOR
881838,ts236091,,DIRECTOR
17490,tm827508,Michael,ACTOR
6378,tm827508,Harold,ACTOR
16060,tm827508,Donald,ACTOR
3752,tm827508,Larry,ACTOR
721264,tm827508,Bernard,ACTOR
295600,tm827508,Emory,ACTOR
6909,tm827508,Hank,ACTOR
84619,tm827508,Cowboy Tex,ACTOR
2754,tm827508,Alan,ACTOR
953865,tm827508,Young Bohemian,ACTOR
117921,tm827508,Mover #2,ACTOR
194267,tm827508,Doorman,ACTOR
203137,tm827508,Hotel Manager,ACTOR
1635006,tm827508,Knitting Woman,ACTOR
711581,tm827508,Handsome Preppy Man,ACTOR
26918,tm827508,Parking Attendant,ACTOR
801149,tm827508,Female Neighbor,ACTOR
965513,tm827508,Hank's Stranger,ACTOR
62581,tm827508,Taxi Driver,ACTOR
17494,tm827508,,DIRECTOR
6721,tm845415,Self,ACTOR
226842,tm845415,Self,ACTOR
99080,tm845415,Self,ACTOR
963803,tm845415,Self,ACTOR
108464,tm845415,Self,ACTOR
838235,tm845415,Self,ACTOR
629401,tm845415,Self,ACTOR
762203,tm845415,Self,ACTOR
838233,tm845415,Self,ACTOR
892226,tm845415,Self,ACTOR
1451876,tm845415,Self,ACTOR
1333883,tm845415,Self,ACTOR
2117500,tm845415,Self,ACTOR
1685627,tm845415,Self,ACTOR
1294479,tm845415,Self,ACTOR
1933773,tm845415,Self,ACTOR
38328,tm845415,Self,ACTOR
1983119,tm845415,Self,ACTOR
2117430,tm845415,Self,ACTOR
2117587,tm845415,Self,ACTOR
1984282,tm845415,Self,ACTOR
297807,tm845415,,DIRECTOR
263089,ts89747,Carolina Villanueva,ACTOR
54622,ts89747,Eva Villanueva,ACTOR
96003,ts89747,Nicolás Vázquez,ACTOR
1074988,ts81646,Sasha Yazzie,ACTOR
659101,ts81646,TJ Locklear,ACTOR
232525,ts81646,Yvonne,ACTOR
1916,ts81646,Ben Lefevre,ACTOR
1310553,ts81646,Big Frank Yazzie,ACTOR
5389,ts81646,Nancy Lefevre,ACTOR
233114,ts81646,Elliott Lefevre,ACTOR
52728,ts81646,,DIRECTOR
214440,ts81646,,DIRECTOR
209171,ts81646,,DIRECTOR
1916,ts81646,,DIRECTOR
800926,ts81646,,DIRECTOR
1610262,tm822246,Radha,ACTOR
82649,tm822246,Archie,ACTOR
1610280,tm822246,D,ACTOR
50639,tm822246,J. Whitman,ACTOR
939816,tm822246,Elaine,ACTOR
1251991,tm822246,Kamal,ACTOR
4103,tm822246,Julie,ACTOR
283028,tm822246,Lamont,ACTOR
1312005,tm822246,Rosa,ACTOR
34299,tm822246,Stacey,ACTOR
782168,tm822246,Jaime,ACTOR
213040,tm822246,Avery,ACTOR
341326,tm822246,Waldo,ACTOR
1610262,tm822246,,DIRECTOR
882896,ts108392,Tiuri,ACTOR
250683,ts108392,Lavinia,ACTOR
1314578,ts108392,Iona,ACTOR
1338046,ts108392,Arman,ACTOR
845,ts108392,Jussipo,ACTOR
1338357,ts108392,Foldo,ACTOR
1014637,ts108392,Piak,ACTOR
139432,ts108392,Prince Viridian,ACTOR
5819,ts108392,Jaro,ACTOR
183021,ts108392,Queen Alianor,ACTOR
251512,ts108392,,DIRECTOR
383148,ts108392,,DIRECTOR
108175,ts108392,,DIRECTOR
1598015,ts236685,Amigo,ACTOR
1598014,ts236685,Amiga Amal,ACTOR
21938,ts236685,Catalina Munar,ACTOR
74385,ts236685,Iván,ACTOR
98272,ts236685,Daniela Bauzá,ACTOR
141927,ts236685,Sergio,ACTOR
12509,ts236685,Laura Munar,ACTOR
363127,ts236685,Lucas,ACTOR
47186,ts236685,Amal,ACTOR
1457880,ts236685,Rafa,ACTOR
114791,ts236685,Víctor Silva,ACTOR
363,ts236685,Xavier Vera,ACTOR
206288,ts227385,Megatron (voice),ACTOR
817045,ts227385,Optimus Prime (voice),ACTOR
862211,ts227385,Elita-1 (voice),ACTOR
1069054,ts227385,Starscream / Refraktor / Ravage (voice),ACTOR
600765,ts227385,Bumblebee (voice),ACTOR
673179,ts227385,Ratchet / Soundblaster (voice),ACTOR
1573303,ts227385,Wheeljack (voice),ACTOR
